,Tanggal,Konfirmasi,Aktif,Sembuh,Meninggal,Case Recovery Rate,Case Fatality Rate,Bergejala,Tanpa Gejala,Perjalanan,Kontak,Tanpa Riwayat Perjalanan,Meninggal karena COVID-19,Meninggal karena penyakit lain (Positif COVID-19),RS Rujukan,RS Darurat,Karantina di Gedung,Karantina Mandiri,Suspek,Probabel,Diisolasi,Discarded,Meninggal,RS Rujukan,RS Darurat,Karantina di Gedung,Karantina Mandiri,Kontak Dilacak,Kontak Erat,Kontak Konfirmasi,Kontak Suspek,Kontak Discarded,Kontak Mangkir,Jumlah specimen/swab,Rapid,Reaktif,Reaktif periksa RT-PCR,Reaktif periksa RT-PCR(+)
265,10/12/2020,67613,4103,58770,4740,86.92,7.01,28439,39174,8164,19136,40313,4488,252,1804,68,68,1511,8241,773,5066,42357,1017,3045,10,17,1112,73218,521692,15198,3814,380038,72,625477,1042860,108179,55188,19197
266,11/12/2020,68361,4299,59271,4791,86.7,7.01,28806,39555,8182,19072,41107,4527,264,1820,80,80,1705,8323,784,5122,42559,1031,2974,9,16,1149,74189,523705,15452,3863,381784,72,627001,1045805,108401,55572,19252
267,12/12/2020,69130,4498,59800,4832,86.5,6.99,28878,40252,8202,19242,41686,4566,266,1732,75,75,1687,8414,774,5200,42914,1007,2861,9,41,1078,76735,523679,18720,3889,387268,72,635961,1053011,108653,55935,18929
268,13/12/2020,69921,4592,60450,4879,86.45,6.98,29759,40162,7292,18066,44563,4604,275,1887,85,85,1861,8420,773,5211,42417,1020,3072,9,29,1233,75987,530597,16154,3975,389915,72,640591,1054071,108783,56217,19399
269,14/12/2020,70634,4734,60980,4920,86.33,6.97,30146,40488,8247,20251,42136,4636,284,1862,94,94,1960,8392,770,5171,43137,1036,3076,8,29,1130,76457,533281,16484,3948,391850,72,637753,1055088,108932,56502,19476
270,15/12/2020,71369,4660,61740,4969,86.51,6.96,30586,40783,8280,20407,42682,4680,289,1817,92,92,1883,8186,780,4965,43474,1035,2911,8,29,1103,77540,536916,16604,3996,394796,72,651360,1059833,109502,56707,19617
271,16/12/2020,72124,4831,62277,5016,86.35,6.95,31095,41029,8315,20610,43199,4716,300,1987,93,93,2013,8029,786,4806,42852,1058,2749,8,28,1093,78257,585858,16788,3957,389901,7496,657319,1062061,109850,57139,19677
272,17/12/2020,72979,5065,62859,5055,86.13,6.93,31580,41399,8338,20816,43825,4752,303,2045,112,112,2085,8065,806,4817,44060,1062,2802,8,39,1030,79269,544828,17016,4072,392016,7619,666303,1063287,108048,57563,19866
273,18/12/2020,73798,5238,63458,5102,85.99,6.91,31849,41949,8367,20981,44450,4794,308,2114,161,161,2108,8086,808,4817,44296,1063,2848,7,39,1012,79327,547992,16510,4071,399426,72,667217,1129957,110687,58061,20038
274,19/12/2020,74550,5422,63978,5150,85.82,6.91,32453,42097,8379,21162,45009,4834,316,2157,173,173,2242,8115,812,4851,44448,1067,2809,8,42,1042,80547,553345,17281,4125,405208,72,678915,1140680,106640,58486,20164
275,20/12/2020,75274,5292,64772,5210,86.05,6.92,32807,42467,8422,21386,45466,4889,321,2162,173,173,2143,8067,805,4796,44762,1067,2843,9,42,975,81183,556147,17473,3748,407781,72,664383,1143145,106736,58701,20247
276,21/12/2020,76111,5475,65382,5254,85.9,6.9,33300,42811,8463,21455,46193,4927,327,2149,160,160,2264,8041,798,4754,44897,1076,2854,9,39,921,81977,559453,17179,4162,406089,72,692116,1078637,105669,59011,20361
277,22/12/2020,76817,5538,65976,5303,85.89,6.9,33742,43075,8496,21593,46728,4970,333,2192,152,152,2278,8128,814,4815,45109,1088,2924,9,71,889,82883,563819,17261,4211,412159,72,696519,1146908,105850,59261,20519
278,23/12/2020,77651,5662,66636,5353,85.81,6.89,34309,43342,8483,21007,48161,5016,337,2289,153,153,2303,8203,822,4880,45188,1095,2955,9,71,911,83847,567497,17462,4235,413875,82,701044,1148484,106134,59643,21191
279,24/12/2020,78385,5778,67208,5399,85.74,6.89,33068,45317,8572,22190,47623,5054,345,2427,144,144,2227,8233,830,4923,45491,1087,2965,32,74,916,84493,569970,18047,4295,413355,82,694536,1149379,107576,59817,21295
280,25/12/2020,79207,6002,67728,5477,85.51,6.91,33558,45649,8604,22530,48073,5116,361,2320,135,135,2478,8237,832,4939,45630,1083,3013,11,63,885,85385,572547,18332,4955,413376,772,717045,1150223,107627,60059,21365
281,26/12/2020,80010,6086,68389,5535,85.48,6.92,35714,44296,8635,22821,48554,5168,367,2424,146,146,2392,16139,836,4833,45793,1076,2960,12,58,826,86229,575043,18319,4284,416142,82,718901,1149969,107566,60424,21549
282,27/12/2020,80748,6184,68981,5583,85.43,6.91,36070,44678,8656,22963,49129,5206,377,2324,125,125,2496,8240,831,4937,45937,1074,2721,328,91,845,86020,578918,18658,4317,417519,82,729761,1150943,107737,60676,18137
283,28/12/2020,81532,6221,69674,5637,85.46,6.91,36520,45012,8689,23217,49626,5256,381,2269,122,122,2606,8310,729,5016,46221,1106,3064,12,60,842,87778,581482,18936,4329,421147,82,739270,1163475,108194,61885,24571
284,29/12/2020,82321,6153,70467,5701,85.6,6.93,36988,45333,8674,23433,50214,5311,390,2308,122,122,2535,8420,840,5134,46438,1135,3100,12,61,876,88583,586231,18945,4377,423289,82,747600,1166190,108616,62219,24697
285,30/12/2020,83217,6077,71378,5762,85.77,6.92,37483,45734,8761,23665,50791,5360,402,2260,125,125,2456,8561,841,5245,46603,1144,3143,12,67,923,88804,595563,17890,4451,430446,82,757513,1168673,109227,62504,24812
286,31/12/2020,84152,6190,72135,5827,85.72,6.92,37967,46185,8790,23955,51407,5418,409,2386,129,129,2417,8647,841,5319,46797,1156,3228,14,67,946,89743,603497,18836,4508,433522,82,764868,1169883,109459,62996,24969
